Record ID,Country,ISO3,Type,RD_Years
4827,China,CHN,Single,0.646133
4824,China,CHN,Single,1.390828
4820,China,CHN,Single,2.833676
4817,China,CHN,Single,0.229979
4815,China,CHN,Single,0.963723
4811,China,CHN,Single,0.44627
4808,China,CHN,Single,0.383299
4803,China,CHN,Single,1.188227
4796,China,CHN,Single,0.851472
4791,China,CHN,Single,0.602327
4788,China,CHN,Single,0.687201
4776,China,CHN,Single,0.780287
4774,China,CHN,Single,3.720739
4772,China,CHN,Single,0.276523
4760,China,CHN,Single,1.226557
4740,China,CHN,Single,1.333333
4720,China,CHN,Single,0.36961
4705,China,CHN,Single,1.043121
4698,China,CHN,Single,0.284736
4695,China,CHN,Single,1.114305
4690,China,CHN,Single,1.138946
4689,China,CHN,Single,2.132786
4660,China,CHN,Single,0.50924
4654,China,CHN,Single,0.999316
4653,China,CHN,Single,1.998631
4651,China,CHN,Single,0.583162
4649,China,CHN,Single,1.998631
4647,China,CHN,Single,0.665298
4645,China,CHN,Single,0.418891
4644,China,CHN,Single,0.246407
4634,China,CHN,Single,0.747433
4632,China,CHN,Single,1.347023
4629,China,CHN,Single,0.164271
4619,China,CHN,Single,2.926762
4595,China,CHN,Single,3.345654
4594,China,CHN,Single,1.919233
4593,China,CHN,Single,2.778919
4592,China,CHN,Single,1.0705
4582,China,CHN,Single,0
4579,China,CHN,Single,1.034908
4573,China,CHN,Single,1.607118
4545,China,CHN,Single,0.043806
4542,China,CHN,Single,0.424367
4531,China,CHN,Single,0.490075
4519,China,CHN,Single,0
4490,China,CHN,Single,6.628337
4489,China,CHN,Single,7.329227
4483,China,CHN,Single,3.753593
4469,China,CHN,Single,1.092402
4464,China,CHN,Single,0.95551
4462,China,CHN,Single,0
4460,China,CHN,Single,0.084873
4455,China,CHN,Single,0.678987
4453,China,CHN,Single,0.501027
4451,China,CHN,Single,0.602327
4445,China,CHN,Single,0.999316
4428,China,CHN,Single,0.856947
4426,China,CHN,Single,1.971253
4422,China,CHN,Single,3.66872
4421,China,CHN,Single,1.204654
4420,China,CHN,Single,1.511294
4419,China,CHN,Single,0.104038
4410,China,CHN,Single,0.687201
4408,China,CHN,Single,0.33128
4405,China,CHN,Single,2.907598
4404,China,CHN,Single,0.473648
4397,China,CHN,Single,0.832307
4395,China,CHN,Single,0.832307
4390,China,CHN,Single,1.661875
4389,China,CHN,Single,1.336071
4387,China,CHN,Single,0.202601
4386,China,CHN,Single,0.17796
4380,China,CHN,Single,1.42642
4376,China,CHN,Single,1.771389
4368,China,CHN,Single,1.201916
4365,China,CHN,Single,0.169747
4353,China,CHN,Single,3.258042
4347,China,CHN,Single,1.713895
4328,China,CHN,Single,0.947296
4321,China,CHN,Single,0.084873
4315,China,CHN,Single,0.867899
4313,China,CHN,Single,1.245722
4312,China,CHN,Single,0
4308,China,CHN,Single,9.32512
4303,China,CHN,Single,0.851472
4298,China,CHN,Single,1.021218
4296,China,CHN,Single,3.00616
4295,China,CHN,Single,1.138946
4293,China,CHN,Single,0.457221
4283,China,CHN,Single,1.13347
4269,China,CHN,Single,0.17796
4264,China,CHN,Single,0.29295
4263,China,CHN,Single,3.501711
4260,China,CHN,Single,0.887064
4248,China,CHN,Single,0.235455
4240,China,CHN,Single,2.108145
4237,China,CHN,Single,0.665298
4236,China,CHN,Single,0.068446
4232,China,CHN,Single,2.072553
4221,China,CHN,Single,3.189596
4216,China,CHN,Single,1.034908
4188,China,CHN,Single,0
4169,China,CHN,Single,0.731006
4165,China,CHN,Single,0.514716
4163,China,CHN,Single,1.1718
4157,China,CHN,Single,0
4137,China,CHN,Single,3.422313
4134,China,CHN,Single,0.501027
4117,China,CHN,Single,2.502396
4115,China,CHN,Single,2.250513
4114,China,CHN,Single,0.5859
4112,China,CHN,Single,3.942505
4110,China,CHN,Single,0.665298
4109,China,CHN,Single,0.167009
4108,China,CHN,Single,0
4100,China,CHN,Single,0.517454
4099,China,CHN,Single,0.919918
4098,China,CHN,Single,1.664613
4092,China,CHN,Single,0.835044
4082,China,CHN,Single,1.314168
4072,China,CHN,Single,0.832307
4070,China,CHN,Single,2.746064
4069,China,CHN,Single,1.281314
4068,China,CHN,Single,1.045859
4065,China,CHN,Single,0.826831
4059,China,CHN,Single,0.290212
4058,China,CHN,Single,2.069815
4045,China,CHN,Single,3.750856
4043,China,CHN,Single,1.360712
4042,China,CHN,Single,1.42642
4031,China,CHN,Single,1.801506
4025,China,CHN,Single,0.490075
4013,China,CHN,Single,0.25462
4010,China,CHN,Single,0.325804
4002,China,CHN,Single,0.761123
3983,China,CHN,Single,4.388775
3973,China,CHN,Single,0.440794
3963,China,CHN,Single,1.705681
3948,China,CHN,Single,0.249144
3936,China,CHN,Single,0.657084
3926,China,CHN,Single,1.809719
3925,China,CHN,Single,1.01848
3924,China,CHN,Single,0.796715
3922,China,CHN,Single,0.884326
3895,China,CHN,Single,1.330595
3894,China,CHN,Single,0.66256
3893,China,CHN,Single,1.664613
3875,China,CHN,Single,2.921287
3860,China,CHN,Single,2.833676
3859,China,CHN,Single,6.628337
3858,China,CHN,Single,9.267625
3857,China,CHN,Single,8.854209
3856,China,CHN,Single,0.980151
3855,China,CHN,Single,1.453799
3854,China,CHN,Single,0.172485
3853,China,CHN,Single,0.383299
3851,China,CHN,Single,4.971937
3848,China,CHN,Single,0.91718
3847,China,CHN,Single,1.54141
3801,China,CHN,Single,1.46475
3799,China,CHN,Single,2.001369
3796,China,CHN,Single,2.193018
3794,China,CHN,Single,1.634497
3785,China,CHN,Single,0.336756
3780,China,CHN,Single,0.418891
3765,China,CHN,Single,0
3748,China,CHN,Single,0.164271
3744,China,CHN,Single,0.5859
3743,China,CHN,Single,0.002738
3736,China,CHN,Single,2.261465
3734,China,CHN,Single,0.068446
3733,China,CHN,Single,2.896646
3714,China,CHN,Single,0.21629
3712,China,CHN,Single,0.91718
3709,China,CHN,Single,0.394251
3686,China,CHN,Single,1.418207
3683,China,CHN,Single,2.261465
3680,China,CHN,Single,0.892539
3679,China,CHN,Single,0.996578
3676,China,CHN,Single,6.368241
3660,China,CHN,Single,1.081451
3654,China,CHN,Single,2.811773
3652,China,CHN,Single,0.334018
3650,China,CHN,Single,0
3648,China,CHN,Single,0.632444
3646,China,CHN,Single,0.262834
3643,China,CHN,Single,0.583162
3642,China,CHN,Single,1.1718
3640,China,CHN,Single,0.681725
3605,China,CHN,Single,0.898015
3603,China,CHN,Single,0.161533
3563,China,CHN,Single,0.095825
3561,China,CHN,Single,0.758385
3560,China,CHN,Single,1.051335
3553,China,CHN,Single,0.503765
3514,China,CHN,Single,0.402464
3511,China,CHN,Single,6.997947
3477,China,CHN,Single,0.11499
3474,China,CHN,Single,0.167009
3472,China,CHN,Single,0.635181
3467,China,CHN,Single,1.09514
3461,China,CHN,Single,0.303901
3398,China,CHN,Single,1.752225
3397,China,CHN,Single,5.338809
3387,China,CHN,Single,1.418207
3356,China,CHN,Single,0.251882
3315,China,CHN,Single,1.571526
3314,China,CHN,Single,0.15332
3305,China,CHN,Single,6.247775
3276,China,CHN,Single,1.111567
3248,China,CHN,Single,3.830253
3246,China,CHN,Single,1.393566
3245,China,CHN,Single,0.334018
3243,China,CHN,Single,1.169062
3215,China,CHN,Single,0.358658
3212,China,CHN,Single,1.500342
3196,China,CHN,Single,0.591376
3185,China,CHN,Single,0.454483
3147,China,CHN,Single,1.119781
3092,China,CHN,Single,0
3082,China,CHN,Single,0.651608
3056,China,CHN,Single,2.12731
3055,China,CHN,Single,3.132101
3054,China,CHN,Single,0.76386
3046,China,CHN,Single,0.136893
3043,China,CHN,Single,0
3026,China,CHN,Single,0
3024,China,CHN,Single,1.467488
3017,China,CHN,Single,0.167009
3014,China,CHN,Single,0.336756
3006,China,CHN,Single,0.090349
3001,China,CHN,Single,4.084873
2996,China,CHN,Single,0.750171
2993,China,CHN,Single,0.197125
2983,China,CHN,Single,0.249144
2982,China,CHN,Single,0.167009
2975,China,CHN,Single,1.01848
2971,China,CHN,Single,0.665298
2969,China,CHN,Single,1.021218
2958,China,CHN,Single,8.418891
2956,China,CHN,Single,0.161533
2955,China,CHN,Single,2.332649
2948,China,CHN,Single,1.500342
2944,China,CHN,Single,0.750171
2940,China,CHN,Single,1.002053
2922,China,CHN,Single,3.619439
2918,China,CHN,Single,0
2905,China,CHN,Single,1.645448
2904,China,CHN,Single,1.511294
2902,China,CHN,Single,7.498973
2900,China,CHN,Single,2.001369
2899,China,CHN,Single,0.599589
2886,China,CHN,Single,0.5859
2878,China,CHN,Single,0.224504
2870,China,CHN,Single,0.339493
2869,China,CHN,Single,0.350445
2864,China,CHN,Single,1.297741
2840,China,CHN,Single,0.438056
2814,China,CHN,Single,0.925394
2811,China,CHN,Single,8.722793
2809,China,CHN,Single,2.275154
2808,China,CHN,Single,0.473648
2807,China,CHN,Single,0.843258
2806,China,CHN,Single,1.601643
2803,China,CHN,Single,0.495551
2802,China,CHN,Single,0.084873
2801,China,CHN,Single,0.503765
2769,China,CHN,Single,9.998631
2753,China,CHN,Single,1.831622
2748,China,CHN,Single,7.329227
2747,China,CHN,Single,4.134155
2741,China,CHN,Single,0.665298
2738,China,CHN,Single,0.960986
2737,China,CHN,Single,2.406571
2736,China,CHN,Single,2.201232
2735,China,CHN,Single,1.418207
2734,China,CHN,Single,1.097878
2733,China,CHN,Single,0.605065
2732,China,CHN,Single,0.900753
2716,China,CHN,Single,0.271047
2712,China,CHN,Single,0.344969
2706,China,CHN,Single,0.306639
2704,China,CHN,Single,0.711841
2699,China,CHN,Single,0.657084
2698,China,CHN,Single,3.715264
2697,China,CHN,Single,4.501027
2695,China,CHN,Single,0.169747
2691,China,CHN,Single,0.229979
2690,China,CHN,Single,0.325804
2665,China,CHN,Single,0.131417
2657,China,CHN,Single,1.34976
2656,China,CHN,Single,1.193703
2654,China,CHN,Single,2.600958
2632,China,CHN,Single,2.286105
2623,China,CHN,Single,0.208077
2619,China,CHN,Single,6.05065
2585,China,CHN,Single,2.102669
2581,China,CHN,Single,3.674196
2579,China,CHN,Single,0.533881
2569,China,CHN,Single,0.208077
2549,China,CHN,Single,6.16564
2547,China,CHN,Single,3.832991
2544,China,CHN,Single,1.34976
2541,China,CHN,Single,0.835044
2540,China,CHN,Single,2.412047
2508,China,CHN,Single,0.495551
2502,China,CHN,Single,0.752909
2501,China,CHN,Single,1.535934
2487,China,CHN,Single,0.167009
2484,China,CHN,Single,1.691992
2476,China,CHN,Single,2.899384
2455,China,CHN,Single,1.086927
2437,China,CHN,Single,1.300479
2432,China,CHN,Single,1.166324
2430,China,CHN,Single,0.4846
2429,China,CHN,Single,1.270363
2428,China,CHN,Single,0.944559
2421,China,CHN,Single,0.377823
2415,China,CHN,Single,0.15332
2413,China,CHN,Single,0
2412,China,CHN,Single,2.491444
2411,China,CHN,Single,0.605065
2410,China,CHN,Single,4.36961
2407,China,CHN,Single,0.999316
2396,China,CHN,Single,0.829569
2392,China,CHN,Single,9.24846
2380,China,CHN,Single,0.999316
2370,China,CHN,Single,2.532512
2367,China,CHN,Single,0.761123
2366,China,CHN,Single,0.312115
2365,China,CHN,Single,0.84052
2364,China,CHN,Single,2.009582
2362,China,CHN,Single,0.810404
2361,China,CHN,Single,0.640657
2357,China,CHN,Single,0.47091
2356,China,CHN,Single,1.037645
2341,China,CHN,Single,0.922656
2340,China,CHN,Single,0.284736
2339,China,CHN,Single,1.023956
2337,China,CHN,Single,0.95551
2336,China,CHN,Single,1.043121
2335,China,CHN,Single,0.607803
2333,China,CHN,Single,1.089665
2326,China,CHN,Single,0.035592
2310,China,CHN,Single,0.440794
2308,China,CHN,Single,0.112252
2290,China,CHN,Single,0.271047
2281,China,CHN,Single,0.91718
2263,China,CHN,Single,0.342231
2261,China,CHN,Single,1.100616
2242,China,CHN,Single,0.199863
2215,China,CHN,Single,0.251882
2211,China,CHN,Single,2.888433
2209,China,CHN,Single,1.848049
2193,China,CHN,Single,0.539357
2192,China,CHN,Single,3.132101
2190,China,CHN,Single,0.082136
2188,China,CHN,Single,0.80219
2187,China,CHN,Single,1.010267
2172,China,CHN,Single,2.056126
2168,China,CHN,Single,1.292266
2161,China,CHN,Single,0.380561
2159,China,CHN,Single,3.296372
2157,China,CHN,Single,0.188912
2155,China,CHN,Single,3.104723
2151,China,CHN,Single,0.783025
2142,China,CHN,Single,0.722793
2140,China,CHN,Single,1.582478
2134,China,CHN,Single,2.888433
2133,China,CHN,Single,2.403833
2131,China,CHN,Single,0.281999
2127,China,CHN,Single,0.459959
2126,China,CHN,Single,1.738535
2073,China,CHN,Single,0.824093
2067,China,CHN,Single,0.632444
2064,China,CHN,Single,0.747433
2057,China,CHN,Single,0.320329
2053,China,CHN,Single,0.62423
2052,China,CHN,Single,0.580424
2039,China,CHN,Single,0.418891
2031,China,CHN,Single,1.368925
2030,China,CHN,Single,1.667351
2029,China,CHN,Single,1.563313
2028,China,CHN,Single,0.922656
2026,China,CHN,Single,1.278576
2025,China,CHN,Single,1.300479
2024,China,CHN,Single,1.262149
2021,China,CHN,Single,2.20397
2017,China,CHN,Single,1.716632
2011,China,CHN,Single,0.733744
2007,China,CHN,Single,0.722793
1992,China,CHN,Single,0.405202
1991,China,CHN,Single,0.824093
1990,China,CHN,Single,1.270363
1989,China,CHN,Single,1.289528
1987,China,CHN,Single,0.479124
1980,China,CHN,Single,0.21629
1979,China,CHN,Single,0.999316
1968,China,CHN,Single,1.013005
1967,China,CHN,Single,1.242984
1966,China,CHN,Single,1.360712
1965,China,CHN,Single,1.472964
1963,China,CHN,Single,0.646133
1948,China,CHN,Single,0.999316
1944,China,CHN,Single,1.36345
1943,China,CHN,Single,0.47091
1938,China,CHN,Single,0.224504
1932,China,CHN,Single,0.52293
1931,China,CHN,Single,0.19165
1921,China,CHN,Single,0.194387
1915,China,CHN,Single,0.246407
1912,China,CHN,Single,0.388775
1911,China,CHN,Single,0.219028
1889,China,CHN,Single,2.622861
1879,China,CHN,Single,0.251882
1877,China,CHN,Single,0.54757
1873,China,CHN,Single,0.062971
1865,China,CHN,Single,0
1864,China,CHN,Single,0.1013
1863,China,CHN,Single,0.336756
1861,China,CHN,Single,0.21629
1851,China,CHN,Single,0.188912
1838,China,CHN,Single,0.03833
1830,China,CHN,Single,2.190281
1805,China,CHN,Single,0.44627
1791,China,CHN,Single,0.465435
1789,China,CHN,Single,0.958248
1788,China,CHN,Single,5.002053
1783,China,CHN,Single,0.747433
1777,China,CHN,Single,0.832307
1743,China,CHN,Single,6.017796
1733,China,CHN,Single,0
1730,China,CHN,Single,2.672142
1720,China,CHN,Single,1.223819
1717,China,CHN,Single,1.089665
1712,China,CHN,Single,0.602327
1706,China,CHN,Single,1.360712
1705,China,CHN,Single,1.919233
1691,China,CHN,Single,3.915127
1685,China,CHN,Single,8.52293
1664,China,CHN,Single,0.169747
1651,China,CHN,Single,0.202601
1648,China,CHN,Single,0.388775
1647,China,CHN,Single,4.574949
1646,China,CHN,Single,0.80219
1615,China,CHN,Single,0.643395
1614,China,CHN,Single,0.678987
1611,China,CHN,Single,0.240931
1562,China,CHN,Single,3.493498
1559,China,CHN,Single,4.87885
1554,China,CHN,Single,0.167009
1553,China,CHN,Single,0.829569
1552,China,CHN,Single,0.249144
1550,China,CHN,Single,1.752225
1544,China,CHN,Single,0.824093
1531,China,CHN,Single,0.410678
1519,China,CHN,Single,1.812457
1518,China,CHN,Single,0.898015
1511,China,CHN,Single,0.457221
1510,China,CHN,Single,1.664613
1507,China,CHN,Single,2.247775
1506,China,CHN,Single,0.665298
1505,China,CHN,Single,1.086927
1491,China,CHN,Single,0.498289
1478,China,CHN,Single,0
1477,China,CHN,Single,0.07666
1408,China,CHN,Single,0.312115
1387,China,CHN,Single,2.428474
1386,China,CHN,Single,3.978097
1385,China,CHN,Single,0.81588
1384,China,CHN,Single,0.780287
1371,China,CHN,Single,0.780287
1370,China,CHN,Single,0.936345
1369,China,CHN,Single,0.933607
1368,China,CHN,Single,0.936345
1367,China,CHN,Single,0.933607
1365,China,CHN,Single,1.062286
1359,China,CHN,Single,2.277892
1350,China,CHN,Single,0.465435
1341,China,CHN,Single,0.837782
1337,China,CHN,Single,1.946612
1307,China,CHN,Single,2.494182
1295,China,CHN,Single,1.125257
1294,China,CHN,Single,1.111567
1292,China,CHN,Single,1.141684
1291,China,CHN,Single,1.122519
1290,China,CHN,Single,1.212868
1289,China,CHN,Single,1.292266
1288,China,CHN,Single,1.355236
1287,China,CHN,Single,1.34976
1286,China,CHN,Single,1.390828
1285,China,CHN,Single,1.445585
1276,China,CHN,Single,3.545517
1273,China,CHN,Single,0.791239
1269,China,CHN,Single,1.344285
1268,China,CHN,Single,0.843258
1267,China,CHN,Single,5.585216
1214,China,CHN,Single,3.08282
1211,China,CHN,Single,5.333333
1197,China,CHN,Single,0.057495
1182,China,CHN,Single,0.848734
1147,China,CHN,Single,4.380561
1146,China,CHN,Single,1.382615
1144,China,CHN,Single,1.711157
1143,China,CHN,Single,0.334018
1136,China,CHN,Single,1.374401
1126,China,CHN,Single,0.084873
1117,China,CHN,Single,0.413415
1115,China,CHN,Single,1.199179
1112,China,CHN,Single,0.416153
1071,China,CHN,Single,0.229979
1056,China,CHN,Single,1.043121
1013,China,CHN,Single,0.966461
1008,China,CHN,Single,1.453799
1006,China,CHN,Single,1.475702
1005,China,CHN,Single,1.475702
1003,China,CHN,Single,1.524983
999,China,CHN,Single,0.835044
984,China,CHN,Single,3.775496
974,China,CHN,Single,0.643395
972,China,CHN,Single,0.416153
958,China,CHN,Single,1.297741
957,China,CHN,Single,1.552361
956,China,CHN,Single,1.130732
955,China,CHN,Single,0.648871
954,China,CHN,Single,0.960986
953,China,CHN,Single,1.130732
952,China,CHN,Single,1.122519
951,China,CHN,Single,2.918549
923,China,CHN,Single,0.999316
901,China,CHN,Single,0.413415
869,China,CHN,Single,0.328542
858,China,CHN,Single,1.749487
848,China,CHN,Single,0.750171
846,China,CHN,Single,0.355921
837,China,CHN,Single,0.418891
836,China,CHN,Single,0.503765
835,China,CHN,Single,0.580424
834,China,CHN,Single,0.91718
833,China,CHN,Single,0.91718
816,China,CHN,Single,2.833676
815,China,CHN,Single,0.832307
807,China,CHN,Single,0.366872
775,China,CHN,Single,1.445585
767,China,CHN,Single,0.180698
765,China,CHN,Single,0.665298
764,China,CHN,Single,0.580424
763,China,CHN,Single,0.999316
761,China,CHN,Single,0.999316
760,China,CHN,Single,0.999316
759,China,CHN,Single,1.169062
752,China,CHN,Single,1.270363
736,China,CHN,Single,1.169062
735,China,CHN,Single,1.251198
734,China,CHN,Single,1.251198
733,China,CHN,Single,1.916496
732,China,CHN,Single,2.250513
731,China,CHN,Single,2.250513
727,China,CHN,Single,0
717,China,CHN,Single,2.417522
711,China,CHN,Single,0.657084
706,China,CHN,Single,0.418891
693,China,CHN,Single,0.298426
692,China,CHN,Single,2.833676
684,China,CHN,Single,0
681,China,CHN,Single,3.496235
672,China,CHN,Single,0.772074
668,China,CHN,Single,0.29295
659,China,CHN,Single,2.830938
649,China,CHN,Single,1.38809
648,China,CHN,Single,0
641,China,CHN,Single,0.643395
572,China,CHN,Single,0.093087
571,China,CHN,Single,1.46475
561,China,CHN,Single,0.221766
548,China,CHN,Single,1.913758
526,China,CHN,Single,1.675565
524,China,CHN,Single,1.976728
516,China,CHN,Single,0.939083
515,China,CHN,Single,1.188227
429,China,CHN,Single,4
418,China,CHN,Single,1.418207
413,China,CHN,Single,1.226557
412,China,CHN,Single,1.859001
396,China,CHN,Single,1.297741
395,China,CHN,Single,0
385,China,CHN,Single,2.724162
384,China,CHN,Single,1.289528
378,China,CHN,Single,3.586585
364,China,CHN,Single,2.138261
333,China,CHN,Single,0
328,China,CHN,Single,0.260096
291,China,CHN,Single,3.504449
282,China,CHN,Single,1.081451
278,China,CHN,Single,0.175222
275,China,CHN,Single,9.601643
274,China,CHN,Single,9.659138
272,China,CHN,Single,0.249144
271,China,CHN,Single,0.583162
269,China,CHN,Single,0.670773
